img_original,side_type_3d,angle_type_3d,side_type_2d,angle_type_2d,gemini_2.5_pro_Q1_acc_3d,gemini_2.5_pro_Q1_acc_2d,gemini_2.5_flash_Q1_acc_3d,gemini_2.5_flash_Q1_acc_2d,openai_gpt_5_Q1_acc_3d,openai_gpt_5_Q1_acc_2d,qwen_2.5_32b_Q1_acc_3d,qwen_2.5_32b_Q1_acc_2d,gemini_2.5_pro_Q2_acc_3d,gemini_2.5_pro_Q2_acc_2d,gemini_2.5_flash_Q2_acc_3d,gemini_2.5_flash_Q2_acc_2d,openai_gpt_5_Q2_acc_3d,openai_gpt_5_Q2_acc_2d,qwen_2.5_32b_Q2_acc_3d,qwen_2.5_32b_Q2_acc_2d,gemini_2.5_pro_Q3_acc_3d,gemini_2.5_pro_Q3_acc_2d,gemini_2.5_flash_Q3_acc_3d,gemini_2.5_flash_Q3_acc_2d,openai_gpt_5_Q3_acc_3d,openai_gpt_5_Q3_acc_2d,qwen_2.5_32b_Q3_acc_3d,qwen_2.5_32b_Q3_acc_2d,gemini_2.5_pro_Q4_acc_3d,gemini_2.5_pro_Q4_acc_2d,gemini_2.5_flash_Q4_acc_3d,gemini_2.5_flash_Q4_acc_2d,openai_gpt_5_Q4_acc_3d,openai_gpt_5_Q4_acc_2d,qwen_2.5_32b_Q4_acc_3d,qwen_2.5_32b_Q4_acc_2d,gemini_2.5_pro_Q5_acc_3d,gemini_2.5_pro_Q5_acc_2d,gemini_2.5_flash_Q5_acc_3d,gemini_2.5_flash_Q5_acc_2d,openai_gpt_5_Q5_acc_3d,openai_gpt_5_Q5_acc_2d,qwen_2.5_32b_Q5_acc_3d,qwen_2.5_32b_Q5_acc_2d,gemini_2.5_pro_Q6_acc_3d,gemini_2.5_pro_Q6_acc_2d,gemini_2.5_flash_Q6_acc_3d,gemini_2.5_flash_Q6_acc_2d,openai_gpt_5_Q6_acc_3d,openai_gpt_5_Q6_acc_2d,qwen_2.5_32b_Q6_acc_3d,qwen_2.5_32b_Q6_acc_2d
triangles_original/049_P1.jpg,isosceles,obtuse,scalene,obtuse,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9501377702416278,0.959287395677295,0.992528613819415,0.9828268778086882,0.6570580754557016,0.6633854055210786,0.7493641373463331,0.7565803552321848,0.7588494444444445,0.7768616666666668,0.8524872222222222,0.8704994444444444,0.38967555555555555,0.37166333333333335,0.3852311111111111,0.3672188888888889,0.8247729408080174,0.8515098959396041,0.9116296064307338,0.9363905325443785,0.6785677001774716,0.6631299734748011,0.7381772627622925,0.7213833911446643,0.7567455555555556,0.7777955555555557,0.8540155555555555,0.8750655555555557,0.42033333333333334,0.3992833333333332,0.46699999999999997,0.44594999999999996
triangles_original/049_T0.jpg,isosceles,obtuse,scalene,obtuse,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8428889359898262,0.9750644329896907,0.8445315811784655,0.9730670103092783,0.7248834251801611,0.8814432989690723,0.7493641373463331,0.9112113402061854,0.9070766666666666,0.9868633333333333,0.7104388888888888,0.8164988888888889,0.3825644444444444,0.4886244444444444,0.44948166666666667,0.5555416666666666,0.841110763127675,0.9725775363588577,0.8768138636600897,0.7358507096548099,0.7735671782023176,0.6492027334851936,0.7381772627622925,0.619502365516033,0.9486872222222222,0.9949227777777778,0.7192466666666666,0.7756366666666666,0.39994444444444455,0.4563344444444444,0.4479172222222222,0.5043072222222222
triangles_original/049_T1.jpg,isosceles,obtuse,scalene,obtuse,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7962590080542602,0.9638871071199486,0.5918821534548537,0.7164849262347659,0.6393069097075031,0.7738935214881334,0.7493641373463331,0.9071199486850545,0.8301383333333333,0.9379355555555555,0.43981944444444443,0.5476166666666666,0.37049722222222214,0.47829444444444436,0.3852311111111111,0.4930283333333333,0.8297317047708529,0.991728225770779,0.8937780561645265,0.9374530012827885,0.6753314542227791,0.5723006148538063,0.9041131642133835,0.7661786172424471,0.8909711111111112,0.95058,0.6350061111111112,0.694615,0.3932688888888889,0.4528777777777778,0.46699999999999997,0.5266088888888889
triangles_original/050_P0.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9338177704290315,0.9094800186464381,0.5717082934470455,0.5568080688223079,0.6161343660255851,0.600076280883163,0.6153511443738577,0.5993134720515318,0.9863972222222223,0.9963033333333334,0.5106611111111111,0.500755,0.4288588888888889,0.41895277777777773,0.4576366666666667,0.4477305555555555,0.9338177704290315,0.9094800186464381,0.5717082934470455,0.5568080688223079,0.6418066312766513,0.6250794592532949,0.6153511443738577,0.5993134720515318,0.9864227777777778,0.9963033333333334,0.5106355555555555,0.500755,0.4609444444444445,0.4510638888888888,0.5409444444444444,0.5310638888888889
triangles_original/050_P1.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.985597424071012,0.9875879013810049,0.8900008702462796,0.8664746250953148,0.5769732834392134,0.5617215962043549,0.6153511443738577,0.5990849783953232,0.93417,0.9512122222222222,0.7969377777777777,0.7798955555555556,0.4385811111111112,0.4215388888888889,0.4576366666666667,0.4405944444444445,0.985597424071012,0.9875879013810049,0.8900008702462796,0.8664746250953148,0.5908972239143677,0.575277471829196,0.6153511443738577,0.5990849783953232,0.9341955555555556,0.9512122222222222,0.7969122222222222,0.7798955555555556,0.4648333333333333,0.44781666666666664,0.5409444444444444,0.5239277777777778
triangles_original/050_T0.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7340527369245495,0.7273522593062418,0.9783308676355409,0.9835090328507066,0.5904621007745192,0.5935873321377019,0.6153511443738577,0.6186081098814575,0.8944544444444444,0.9947433333333334,0.8828672222222221,0.9936694444444443,0.43999222222222223,0.3291900000000001,0.4576366666666667,0.34683444444444456,0.7340527369245495,0.7273522593062418,0.9783308676355409,0.9835090328507066,0.640066138717257,0.6434539171514808,0.6153511443738577,0.6186081098814575,0.8944799999999999,0.9947433333333334,0.8828927777777776,0.9936694444444443,0.4685666666666667,0.35779000000000016,0.5409444444444444,0.4301677777777778
triangles_original/050_T1.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8503611522060743,0.8358228684732318,0.6148289966060395,0.6226040978189029,0.5371595161430684,0.5439524124256444,0.5371595161430684,0.5439524124256444,0.6869377777777779,0.7949277777777779,0.626905,0.518915,0.4179477777777778,0.30995777777777767,0.4614083333333333,0.3534183333333333,0.8503611522060743,0.8358228684732318,0.6216169175876773,0.6294778585591541,0.5731441998085458,0.580392156862745,0.6821860586545994,0.6908129543952413,0.6869633333333334,0.7949277777777779,0.6306444444444445,0.52268,0.45911111111111114,0.3511466666666666,0.5045927777777778,0.39662833333333325
triangles_original/051_P0.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9312523225566703,0.9633960752903483,0.9898426854948594,0.9600720865038046,0.4996077459845576,0.4845814977973568,0.583921714356497,0.5663596315578694,0.8624027777777779,0.8511105555555556,0.8812961111111111,0.8700038888888888,0.3799983333333333,0.3912905555555556,0.39388722222222217,0.4051794444444444,0.9312523225566703,0.9633960752903483,0.9898426854948594,0.9600720865038046,0.5326396630744457,0.5166199439327193,0.7151822948924398,0.6936724068882659,0.8624011111111112,0.8511105555555556,0.8812944444444444,0.8700038888888888,0.39388888888888896,0.4051794444444444,0.4772222222222222,0.4885127777777778
triangles_original/051_P1.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9580081753994797,0.9334191575813653,0.9766712085552665,0.9970632015126524,0.5402782939014823,0.5264110713279961,0.583921714356497,0.5689343042201391,0.75272,0.7427783333333333,0.9099144444444445,0.8999727777777778,0.34795444444444446,0.3578961111111111,0.45813777777777775,0.4680794444444445,0.9580081753994797,0.9334191575813653,0.9766712085552665,0.9970632015126524,0.5869771666873116,0.5719113328237518,0.583921714356497,0.5689343042201391,0.7527183333333333,0.7427783333333333,0.9099127777777778,0.8999727777777778,0.38528444444444443,0.3952244444444445,0.45813944444444443,0.4680794444444445
triangles_original/051_T0.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7064701267599819,0.9193981730252553,0.8215863578182419,0.9307898979043525,0.5505181881993476,0.716442772702848,0.583921714356497,0.7599140247178936,0.8733955555555555,0.9803055555555555,0.7084516666666667,0.5621527777777777,0.3797205555555555,0.5260194444444445,0.39388722222222217,0.5401861111111111,0.7860770469466122,0.9770016120365396,0.8296791775052644,0.9202579258463193,0.5780585490730419,0.7522837184309511,0.583921714356497,0.7599140247178936,0.88961,0.9640927777777778,0.7084499999999999,0.5621527777777777,0.41055555555555556,0.5568527777777779,0.4772222222222222,0.6235194444444445
triangles_original/051_T1.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7816177381394773,0.9663645298678606,0.7736900780379041,0.9768483127661898,0.5260332796564681,0.6956426777328819,0.5097237705933357,0.6740744785410069,0.7118016666666667,0.5647777777777778,0.8278011111111111,0.6807772222222221,0.3894983333333334,0.5365222222222223,0.3976588888888889,0.5446827777777778,0.8747264544365994,0.8432346838484219,0.8662620256823155,0.8544283062138255,0.5619554894917214,0.7431473189909359,0.6473429951690821,0.8560663972916895,0.711225,0.5642027777777778,0.8239016666666666,0.6768794444444445,0.4376111111111112,0.5846333333333333,0.44087055555555554,0.5878927777777778
triangles_original/052_P0.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9562471113849946,0.9556035147217513,0.8652749961485133,0.864575304455064,0.9882914805114773,0.9889008786804376,0.9106455091665384,0.909973793741329,0.9882277777777778,0.982185,0.7094766666666666,0.7155194444444444,0.6783666666666668,0.6723238888888889,0.7607172222222223,0.7546744444444444,0.8596567541917115,0.8471610615330658,0.9172334704207528,0.9329722146447916,0.5381999367288832,0.5303768364444098,0.5592375830433407,0.5511086863333463,0.9583288888888889,0.9515272222222222,0.7791633333333334,0.785965,0.5706777777777777,0.563876111111111,0.6302505555555555,0.6234488888888889
triangles_original/052_P1.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.805808041904175,0.8063597166615337,0.3677399476197811,0.36849399445642106,0.8973193652749962,0.8969048352325224,0.9106455091665384,0.9111487526947952,0.8909772222222222,0.8963772222222223,0.8414722222222222,0.8468722222222222,0.6662844444444445,0.6608844444444444,0.6964666666666667,0.6910666666666667,0.8010914267636824,0.7932492755893179,0.8379468522619425,0.8297439110345369,0.4735052198671307,0.4688699193358916,0.5592375830433407,0.5537630198136111,0.9749544444444445,0.9803916666666666,0.9719388888888889,0.977376111111111,0.5681227777777778,0.5626855555555555,0.6493333333333333,0.6438961111111112
triangles_original/052_T0.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8926975812663689,0.9851747264384045,0.9691881066091511,0.9447229085774796,0.9580958249884456,0.8780797740910695,0.9106455091665384,0.9983762795623013,0.9921872222222222,0.9258905555555555,0.72105,0.7873466666666666,0.6829288888888889,0.7492255555555556,0.6964666666666667,0.7627633333333333,0.7785115469788042,0.8550075607770153,0.6047532426447327,0.8894381761079446,0.5085811452072129,0.7479934860998023,0.5592375830433407,0.8224962196114923,0.9447777777777778,0.9086172222222222,0.705621111111111,0.8522261111111111,0.5851527777777779,0.7317577777777778,0.6493333333333333,0.7959383333333334
triangles_original/052_T1.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8436296410414419,0.933049040511727,0.4276690802649824,0.5492537313432837,0.9536281004467724,0.8798862828713575,0.9106455091665384,0.9948827292110876,0.9612411111111111,0.9004266666666667,0.41913333333333325,0.35831888888888885,0.6940333333333333,0.7548477777777778,0.6964666666666667,0.7572811111111111,0.7575529895602657,0.9171942120732536,0.8071812717494464,0.8462581957947096,0.505773489402088,0.7229256160976711,0.5592375830433407,0.799344336423242,0.9583411111111111,0.9083833333333333,0.549476111111111,0.41620055555555546,0.5795,0.7127755555555556,0.6493333333333333,0.7826088888888889
triangles_original/053_P0.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7938010259374324,0.8119974382694086,0.9244274257640346,0.94065324130079,0.9429954483057583,0.9589411513555823,0.9782530164005493,0.9936668327047606,0.9618683333333333,0.9656866666666667,0.9461411111111111,0.9499594444444445,0.6986905555555556,0.6948722222222222,0.7472744444444445,0.7434561111111111,0.7691067397613672,0.7914948087043094,0.9420002764085318,0.9694211349736879,0.7439996314552909,0.7656568529844023,0.6514949094762057,0.6704593941117906,0.9464966666666667,0.9511572222222222,0.9771711111111111,0.9725105555555555,0.6445555555555555,0.6492161111111111,0.6556394444444444,0.6603
triangles_original/053_P1.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9793367531247743,0.9960201833558382,0.8841124196228596,0.8696610049037027,0.9626472075717072,0.9469120886930567,0.9782530164005493,0.9949541610404379,0.88429,0.88617,0.7699105555555555,0.7680305555555555,0.6766188888888889,0.6747388888888889,0.7472744444444445,0.7453944444444445,0.8413875708296863,0.7996372661321115,0.710093518219929,0.7356815578465064,0.6768323582254572,0.7012218403970981,0.6514949094762057,0.6749713631156928,0.8882311111111111,0.8805172222222222,0.7576761111111111,0.76539,0.5965361111111112,0.60425,0.6556394444444444,0.6633533333333332
triangles_original/053_T0.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9596849938588253,0.8195605837022463,0.697781952171086,0.5223807181505165,0.8799942200708041,0.9985243482538121,0.9782530164005493,0.8406296114117069,0.9846316666666667,0.8706566666666666,0.4681511111111111,0.3234394444444444,0.674285,0.8189966666666667,0.6830238888888889,0.8277355555555556,0.8865803657806238,0.8642834688103471,0.9709310360713135,0.996811424978668,0.6044133228912332,0.5892127363362825,0.6514949094762057,0.6351102528405262,0.9567866666666667,0.9602383333333333,0.558961111111111,0.4759861111111111,0.6238444444444444,0.7068194444444444,0.6747222222222222,0.7576972222222222
triangles_original/053_T1.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.99913301062062,0.8561638180166791,0.6422946318907594,0.44835273718107516,0.9406834766274113,0.9249442655437206,0.9031139368542734,0.967880439270085,0.9621694444444444,0.8820938888888888,0.9557300000000001,0.7999933333333333,0.6690238888888889,0.8247605555555555,0.6830238888888889,0.8387605555555555,0.9209932279909707,0.9046972576703775,0.8657115216289676,0.8503937007874016,0.6541668586170359,0.6425920897818806,0.691021329525038,0.6787944610371979,0.9532133333333334,0.9557066666666667,0.952635,0.956285,0.6134444444444445,0.7045244444444444,0.6191666666666666,0.7102466666666667
triangles_original/054_P0.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8979851268035339,0.9228379721669979,0.5561558507595501,0.5887176938369781,0.8072204919595755,0.7890159045725647,0.8988749761647492,0.8786033797216699,0.9379038888888889,0.9537005555555556,0.8180488888888888,0.8338455555555555,0.7421827777777779,0.7263861111111112,0.8352111111111111,0.8194144444444444,0.8979851268035339,0.9228379721669979,0.5561558507595501,0.5887176938369781,0.8739591940507214,0.8542495029821073,0.8988749761647492,0.8786033797216699,0.93792,0.9537005555555556,0.8180649999999999,0.8338455555555555,0.7626111111111111,0.7468305555555556,0.835195,0.8194144444444444
triangles_original/054_P1.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9705714104112375,0.9912176891933977,0.3092226530223098,0.3431329803799439,0.7252272293904533,0.7106820305200872,0.8988749761647492,0.8808470881345375,0.9566366666666667,0.9691494444444444,0.796918888888889,0.7844061111111111,0.7277661111111111,0.7152533333333333,0.7709605555555555,0.7584477777777778,0.9705714104112375,0.9912176891933977,-0.2036483823809827,-0.15945188414824063,0.7722621241975467,0.756773590781688,0.8988749761647492,0.8808470881345375,0.9566527777777778,0.9691494444444444,0.608451111111111,0.6209477777777778,0.7659444444444445,0.7534477777777778,0.8542777777777778,0.8417811111111111
triangles_original/054_T0.jpg,scalene,obtuse,isosceles,acute,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.9132396872815103,0.8868056093592623,0.9398080467806521,0.7076780041837762,0.833661730121401,0.9838072363833578,0.8988749761647492,0.904315487719842,0.8923194444444444,0.9673105555555556,0.8409622222222223,0.7005922222222223,0.7475294444444445,0.8878994444444445,0.8352111111111111,0.9755811111111111,0.9132396872815103,0.8979059599601136,0.8891501938600394,0.6594308506558257,0.9004639928812052,0.9133236173966404,0.8988749761647492,0.9152412364807856,0.8923033333333333,0.9710583333333334,0.8313927777777778,0.6947544444444445,0.7654927777777778,0.9021311111111111,0.835195,0.9718333333333333
triangles_original/054_T1.jpg,scalene,obtuse,isosceles,acute,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8916926206063689,0.913491325898389,0.9404436534672346,0.8540892193308549,0.7436598233013412,0.9061338289962826,0.8988749761647492,0.9047397769516728,0.9783733333333333,0.8385083333333333,0.9239838888888888,0.9361511111111112,0.7420716666666667,0.8819366666666667,0.7709605555555555,0.9108255555555556,0.8457382571664653,0.6087489466023135,0.9404436534672346,0.8664674787405193,0.800864425093752,0.9652953344058838,0.8988749761647492,0.9165709032406344,0.91465,0.7788244444444444,0.9239677777777777,0.9402066666666667,0.7792777777777777,0.9151033333333334,0.8542777777777778,0.9901033333333333
triangles_original/055_P0.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914244831499482,0.8743806332877164,0.9294419499679282,0.888915105469303,0.36857946415355003,0.3525081402482185,0.6977845759115804,0.6673587843895994,0.9981205555555556,0.9807694444444445,0.8838122222222222,0.8627022222222221,0.6434572222222222,0.6223472222222222,0.7223744444444444,0.7012644444444445,0.914244831499482,0.8743806332877164,0.9294419499679282,0.888915105469303,0.6616667489021562,0.6328158180359587,0.6977845759115804,0.6673587843895994,0.9981333333333333,0.9807694444444445,0.8837994444444444,0.8627022222222221,0.6621111111111111,0.6410138888888888,0.7223616666666666,0.7012644444444445
triangles_original/055_P1.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8789164651897172,0.9152582832044304,0.9320076972418218,0.9017950921416978,0.556273745497607,0.5382411916356344,0.6977845759115804,0.6751647092523632,0.9271733333333333,0.9424472222222222,0.9586855555555556,0.9739594444444445,0.6228083333333334,0.6075344444444444,0.658123888888889,0.6428499999999999,0.8789164651897172,0.9152582832044304,0.9320076972418218,0.9017950921416978,0.5839542112794198,0.5650243483242625,0.6977845759115804,0.6751647092523632,0.9271861111111112,0.9424472222222222,0.9586983333333333,0.9739594444444445,0.6632644444444444,0.6480033333333333,0.7414444444444444,0.7261833333333333
triangles_original/055_T0.jpg,scalene,obtuse,isosceles,acute,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8387526520945379,0.8480740051881944,0.5169487343958158,0.5288532132543683,0.6197266492327429,0.6147520924085947,0.6977845759115804,0.6921834467231168,0.9025522222222222,0.9514527777777778,0.7049377777777778,0.5589427777777778,0.6350238888888888,0.7810188888888889,0.658123888888889,0.8041188888888888,0.8387526520945379,0.8480740051881944,0.5169487343958158,0.5288532132543683,0.6552523807174224,0.6499926582154569,0.6977845759115804,0.6921834467231168,0.9025394444444444,0.9514527777777778,0.7049505555555555,0.5589427777777778,0.6778111111111111,0.8238188888888889,0.7414444444444444,0.8874522222222222
triangles_original/055_T1.jpg,scalene,obtuse,scalene,acute,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9379779937829971,0.9414619651347068,0.43686781467410074,0.4384904912836767,0.6123254551734347,0.6145998415213947,0.6977845759115804,0.700376386687797,0.8377311111111111,0.9859022222222222,0.62243,0.7706011111111111,0.6390294444444444,0.7872005555555556,0.658123888888889,0.806295,0.9379779937829971,0.9414619651347068,0.6637390832387625,0.6662044374009508,0.6552523807174224,0.6576862123613312,0.6977845759115804,0.700376386687797,0.8377183333333333,0.9859022222222222,0.7492633333333333,0.8974472222222222,0.6715888888888888,0.8197727777777778,0.7414444444444444,0.8896283333333334
triangles_original/056_P0.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6352062896710906,0.6950689655172413,0.9249855741488747,0.8844137931034483,0.47244662435083673,0.4517241379310345,0.5100259665320253,0.4876551724137931,0.9502644444444445,0.9469422222222222,0.9810127777777778,0.984335,0.5540016666666666,0.5573238888888888,0.6249188888888888,0.628241111111111,0.6352062896710906,0.6950689655172413,0.9249855741488747,0.8844137931034483,0.483266012694749,0.4620689655172414,0.5100259665320253,0.4876551724137931,0.9502661111111111,0.9469422222222222,0.9810111111111112,0.984335,0.5640000000000001,0.5673238888888888,0.6249172222222222,0.628241111111111
triangles_original/056_P1.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9898297749567224,0.9616004484619158,0.9569748990190421,0.9296825730502418,0.4695614541257934,0.45616985495059914,0.5100259665320253,0.4954803447550977,0.9661066666666667,0.95969,0.9367672222222222,0.9303505555555556,0.5189072222222222,0.5253238888888889,0.6249188888888888,0.6313355555555555,0.9898297749567224,0.9616004484619158,0.9569748990190421,0.9296825730502418,0.5110357761107905,0.4964613551958518,0.5100259665320253,0.4954803447550977,0.9661083333333333,0.95969,0.9367688888888889,0.9303505555555556,0.5621611111111111,0.5685794444444445,0.6249172222222222,0.6313355555555555
triangles_original/056_T0.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8891733987305253,0.5942035600182565,0.8026543566070399,0.48471017800091276,0.4399884593190998,0.5568233683249658,0.5100259665320253,0.6454586946599726,0.9909555555555556,0.9775405555555555,0.9780122222222223,0.9914272222222222,0.5362238888888888,0.5228088888888889,0.5606683333333333,0.5472533333333334,0.8891733987305253,0.5942035600182565,0.8026543566070399,0.48471017800091276,0.4580207732256203,0.5796439981743496,0.5100259665320253,0.6454586946599726,0.9909538888888889,0.9775405555555555,0.978013888888889,0.9914272222222222,0.5534444444444444,0.5400311111111111,0.644,0.6305866666666666
triangles_original/056_T1.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7708453548759377,0.45615147671679646,0.46123052510098095,0.579316905236456,0.43818522792844783,0.5503714441021925,0.5100259665320253,0.6406051820982062,0.9878916666666666,0.9784055555555555,0.9880766666666666,0.9785905555555555,0.5321683333333334,0.5226822222222223,0.5606683333333333,0.5511822222222222,0.7708453548759377,0.45615147671679646,0.8020051933064051,0.49528900163073,0.4666762839007501,0.5861569124841457,0.5100259665320253,0.6406051820982062,0.98789,0.9784055555555555,0.8783166666666666,0.887801111111111,0.5691111111111111,0.5596266666666667,0.644,0.6345155555555555
triangles_original/057_P0.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6464457142857143,0.6580269892973476,0.8917028571428571,0.9076779897626802,0.5604571428571428,0.5704979060027919,0.6464914285714285,0.6580735225686365,0.8897438888888889,0.8901977777777778,0.9453394444444444,0.9457933333333334,0.8403877777777777,0.8408416666666667,0.8856655555555556,0.8861194444444445,0.7479203627045141,0.7632669483001409,0.9707076680465208,0.9906256286461477,0.5133057362507392,0.523838261919131,0.5575399172087521,0.5689800844900421,0.975535,0.9844627777777778,0.9423372222222223,0.9334094444444444,0.6445555555555555,0.6534833333333334,0.7467777777777778,0.7557055555555556
triangles_original/057_P1.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.51328,0.5227918238115193,0.8100571428571428,0.8250686781207804,0.5929142857142857,0.6039018484890813,0.6464914285714285,0.6584718536108395,0.8335627777777778,0.8319416666666667,0.9695605555555555,0.9679394444444445,0.84851,0.8468888888888889,0.8856655555555556,0.8840444444444444,0.6383599448058348,0.6544073071171644,0.8129706288192391,0.8334074283635776,0.534200670214863,0.5476296326233683,0.5575399172087521,0.5715555914804187,0.9228555555555555,0.9363705555555556,0.9286183333333333,0.9421333333333333,0.663,0.676515,0.7467777777777778,0.7602927777777777
triangles_original/057_T0.jpg,scalene,obtuse,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6720914285714287,0.6241000378931416,0.42907428571428574,0.37230011367942417,0.5855999999999999,0.6067639257294428,0.6464914285714285,0.6698560060629025,0.97646,0.8911333333333333,0.7668794444444444,0.6815527777777778,0.8730766666666667,0.9584033333333334,0.8856655555555556,0.9709922222222223,0.6855903804454959,0.8208247860224941,0.6452197910506605,0.7846077668529391,0.5531243839936921,0.4962156044422438,0.5575399172087521,0.5001768409139138,0.9194738888888888,0.8864438888888889,0.9891005555555555,0.8168172222222223,0.6684222222222223,0.47434,0.7467777777777778,0.5526955555555556
