img_original,triangle_id,camera_view,object_in_square,img_marked,img_width_px,img_height_px,Ax_px,Ay_px,Bx_px,By_px,Cx_px,Cy_px,AB_px,BC_px,CA_px,angle_A_deg,angle_B_deg,angle_C_deg,side_type,angle_type,ab_over_ac,abs_b_minus_c_deg,max_over_min_side,angle_range_deg
triangles_original/052_T1.jpg,052,tilted,stool,triangles_marked/052_T1_marked.jpg,1024.0,768.0,509.0,143.0,556.0,503.0,678.0,338.0,363.0551,205.2048,258.0426,33.4762,43.9172,102.6066,scalene,obtuse,1.407,58.6894,1.7692,69.1304
triangles_original/053_P0.jpg,053,planar,none,triangles_marked/053_P0_marked.jpg,1024.0,768.0,630.0,552.0,386.0,133.0,344.0,359.0,484.868,229.8695,345.029,25.7736,40.7417,113.4847,scalene,obtuse,1.4053,72.743,2.1093,87.7111
triangles_original/053_P1.jpg,053,planar,stool,triangles_marked/053_P1_marked.jpg,1024.0,768.0,638.0,572.0,388.0,154.0,348.0,383.0,487.0565,232.4672,346.1517,26.0237,40.7911,113.1852,scalene,obtuse,1.4071,72.3941,2.0952,87.1615
triangles_original/053_T0.jpg,053,tilted,none,triangles_marked/053_T0_marked.jpg,1024.0,768.0,656.0,535.0,612.0,161.0,488.0,276.0,376.5793,169.1183,308.7151,26.2596,53.8664,99.874,scalene,obtuse,1.2198,46.0076,2.2267,73.6145
triangles_original/053_T1.jpg,053,tilted,stool,triangles_marked/053_T1_marked.jpg,1024.0,768.0,681.0,553.0,635.0,182.0,510.0,296.0,373.8409,169.1774,308.6908,26.5706,54.7032,98.7262,scalene,obtuse,1.2111,44.0231,2.2098,72.1556
triangles_original/054_P0.jpg,054,planar,none,triangles_marked/054_P0_marked.jpg,768.0,1024.0,179.0,648.0,593.0,213.0,171.0,275.0,600.5173,426.5302,373.0858,44.8118,38.0589,97.1294,scalene,obtuse,1.6096,59.0705,1.6096,59.0705
triangles_original/054_P1.jpg,054,planar,stool,triangles_marked/054_P1_marked.jpg,768.0,1024.0,161.0,646.0,584.0,213.0,156.0,269.0,605.3247,431.648,377.0332,45.0905,38.215,96.6945,scalene,obtuse,1.6055,58.4794,1.6055,58.4794
triangles_original/054_T0.jpg,054,tilted,none,triangles_marked/054_T0_marked.jpg,1024.0,768.0,437.0,546.0,534.0,113.0,232.0,270.0,443.7319,340.3719,343.8037,49.2301,49.9047,80.8652,isosceles,acute,1.2907,30.9605,1.3037,31.6351
triangles_original/054_T1.jpg,054,tilted,stool,triangles_marked/054_T1_marked.jpg,1024.0,768.0,440.0,543.0,536.0,117.0,239.0,271.0,436.683,334.5519,338.2085,49.1629,49.8928,80.9443,isosceles,acute,1.2912,31.0514,1.3053,31.7814
triangles_original/055_P0.jpg,055,planar,none,triangles_marked/055_P0_marked.jpg,1024.0,768.0,590.0,561.0,190.0,146.0,318.0,561.0,576.3896,434.2914,272.0,46.0544,26.8041,107.1415,scalene,obtuse,2.1191,80.3375,2.1191,80.3375
triangles_original/055_P1.jpg,055,planar,laptop,triangles_marked/055_P1_marked.jpg,1024.0,768.0,622.0,592.0,207.0,189.0,346.0,602.0,578.4756,435.7637,276.1811,46.2346,27.2392,106.5262,scalene,obtuse,2.0946,79.287,2.0946,79.287
triangles_original/055_T0.jpg,055,tilted,none,triangles_marked/055_T0_marked.jpg,1024.0,768.0,454.0,114.0,407.0,545.0,648.0,200.0,433.5551,420.8396,212.2074,72.3158,28.7128,78.9714,isosceles,acute,2.0431,50.2586,2.0431,50.2586
triangles_original/055_T1.jpg,055,tilted,laptop,triangles_marked/055_T1_marked.jpg,1024.0,768.0,441.0,118.0,399.0,550.0,638.0,204.0,434.0369,420.5199,214.9535,71.9694,29.0819,78.9488,scalene,acute,2.0192,49.8669,2.0192,49.8669
triangles_original/056_P0.jpg,056,planar,none,triangles_marked/056_P0_marked.jpg,1024.0,768.0,639.0,572.0,210.0,168.0,648.0,369.0,589.2852,481.918,203.1994,49.2576,18.6304,112.112,scalene,obtuse,2.9,93.4817,2.9,93.4817
triangles_original/056_P1.jpg,056,planar,laptop,triangles_marked/056_P1_marked.jpg,1024.0,768.0,648.0,599.0,218.0,193.0,657.0,392.0,591.3848,481.9979,207.1956,49.134,18.9707,111.8954,scalene,obtuse,2.8542,92.9247,2.8542,92.9247
triangles_original/056_T0.jpg,056,tilted,none,triangles_marked/056_T0_marked.jpg,1024.0,768.0,542.0,161.0,240.0,412.0,363.0,170.0,392.6894,271.4645,179.2261,36.8525,23.3265,119.821,scalene,obtuse,2.191,96.4944,2.191,96.4944
triangles_original/056_T1.jpg,056,tilted,laptop,triangles_marked/056_T1_marked.jpg,1024.0,768.0,534.0,168.0,237.0,430.0,355.0,180.0,396.0467,276.4489,179.4018,37.582,23.3154,119.1026,scalene,obtuse,2.2076,95.7872,2.2076,95.7872
triangles_original/057_P0.jpg,057,planar,none,triangles_marked/057_P0_marked.jpg,768.0,1024.0,197.0,629.0,131.0,176.0,410.0,626.0,457.7827,529.4724,213.0211,97.4825,23.5095,59.008,scalene,obtuse,2.149,35.4985,2.4855,73.973
triangles_original/057_P1.jpg,057,planar,laptop,triangles_marked/057_P1_marked.jpg,768.0,1024.0,169.0,645.0,110.0,187.0,384.0,643.0,461.7846,531.9887,215.0093,96.8075,23.6602,59.5323,scalene,obtuse,2.1477,35.872,2.4743,73.1473
triangles_original/057_T0.jpg,057,tilted,none,triangles_marked/057_T0_marked.jpg,1024.0,768.0,540.0,120.0,854.0,362.0,359.0,170.0,396.4341,530.9322,187.7791,126.9361,16.4212,36.6427,scalene,obtuse,2.1112,20.2214,2.8274,110.5148
triangles_original/057_T1.jpg,057,tilted,laptop,triangles_marked/057_T1_marked.jpg,1024.0,768.0,546.0,120.0,858.0,366.0,363.0,168.0,397.316,533.1313,189.1904,127.0483,16.453,36.4987,scalene,obtuse,2.1001,20.0457,2.818,110.5952
triangles_original/058_P0.jpg,058,planar,none,triangles_marked/058_P0_marked.jpg,1024.0,768.0,601.0,575.0,422.0,633.0,613.0,365.0,188.1622,329.0973,210.3426,111.224,36.5696,32.2065,scalene,obtuse,0.8946,4.3631,1.749,79.0175
triangles_original/058_P1.jpg,058,planar,pillow,triangles_marked/058_P1_marked.jpg,1024.0,768.0,605.0,568.0,424.0,628.0,614.0,356.0,190.6856,331.7891,212.191,110.7708,36.7246,32.5045,scalene,obtuse,0.8987,4.2201,1.74,78.2663
triangles_original/058_T0.jpg,058,tilted,none,triangles_marked/058_T0_marked.jpg,1024.0,768.0,570.0,103.0,720.0,191.0,371.0,122.0,173.908,355.7555,199.905,144.1474,19.2151,16.6375,scalene,obtuse,0.87,2.5776,2.0457,127.5098
triangles_original/058_T1.jpg,058,tilted,pillow,triangles_marked/058_T1_marked.jpg,1024.0,768.0,556.0,91.0,703.0,177.0,357.0,111.0,170.3085,352.2386,200.0025,143.9318,19.5296,16.5386,scalene,obtuse,0.8515,2.991,2.0682,127.3932
triangles_original/059_P0.jpg,059,planar,none,triangles_marked/059_P0_marked.jpg,768.0,1024.0,347.0,501.0,515.0,508.0,266.0,688.0,168.1458,307.2475,203.7891,111.0341,38.2488,30.7171,scalene,obtuse,0.8251,7.5317,1.8273,80.3171
triangles_original/059_P1.jpg,059,planar,pillow,triangles_marked/059_P1_marked.jpg,768.0,1024.0,338.0,438.0,508.0,447.0,254.0,629.0,170.2381,312.474,208.6552,110.709,38.6534,30.6376,scalene,obtuse,0.8159,8.0158,1.8355,80.0713
triangles_original/059_T0.jpg,059,tilted,none,triangles_marked/059_T0_marked.jpg,1024.0,768.0,515.0,276.0,374.0,352.0,478.0,161.0,160.178,217.4787,120.8056,100.49,33.1066,46.4034,scalene,obtuse,1.3259,13.2968,1.8002,67.3834
triangles_original/059_T1.jpg,059,tilted,pillow,triangles_marked/059_T1_marked.jpg,1024.0,768.0,509.0,263.0,370.0,341.0,471.0,149.0,159.3895,216.9447,120.1666,100.8641,32.9548,46.1812,scalene,obtuse,1.3264,13.2264,1.8054,67.9093
triangles_original/060_P0.jpg,060,planar,none,triangles_marked/060_P0_marked.jpg,768.0,1024.0,505.0,498.0,328.0,491.0,245.0,696.0,177.1384,221.1651,326.8088,39.5554,109.7772,30.6674,scalene,obtuse,0.542,79.1098,1.8449,79.1098
triangles_original/060_P1.jpg,060,planar,pillow,triangles_marked/060_P1_marked.jpg,768.0,1024.0,499.0,504.0,322.0,498.0,240.0,707.0,177.1017,224.5106,329.0745,40.0303,109.4808,30.4889,scalene,obtuse,0.5382,78.9919,1.8581,78.9919
triangles_original/060_T0.jpg,060,tilted,none,triangles_marked/060_T0_marked.jpg,1024.0,768.0,581.0,188.0,469.0,251.0,603.0,374.0,128.5029,181.8928,187.2966,67.3878,71.9069,40.7053,isosceles,acute,0.6861,31.2016,1.4575,31.2016
triangles_original/060_T1.jpg,060,tilted,pillow,triangles_marked/060_T1_marked.jpg,1024.0,768.0,579.0,195.0,466.0,256.0,597.0,380.0,128.4134,180.3802,185.8736,67.196,71.7888,41.0152,isosceles,acute,0.6909,30.7736,1.4475,30.7736
triangles_original/061_P0.jpg,061,planar,none,triangles_marked/061_P0_marked.jpg,1024.0,768.0,518.0,230.0,749.0,242.0,748.0,420.0,231.3115,178.0028,298.3287,36.5859,92.6518,50.7622,scalene,obtuse,0.7754,41.8896,1.676,56.0659
triangles_original/061_P1.jpg,061,planar,rubiks cube,triangles_marked/061_P1_marked.jpg,1024.0,768.0,530.0,221.0,764.0,234.0,762.0,413.0,234.3608,179.0112,301.1445,36.4309,92.5397,51.0295,scalene,obtuse,0.7782,41.5102,1.6823,56.1088
triangles_original/061_T0.jpg,061,tilted,none,triangles_marked/061_T0_marked.jpg,1024.0,768.0,564.0,193.0,690.0,339.0,517.0,394.0,192.8523,181.5324,206.4219,53.9557,66.8418,59.2025,scalene,acute,0.9343,7.6393,1.1371,12.8861
triangles_original/061_T1.jpg,061,tilted,rubiks cube,triangles_marked/061_T1_marked.jpg,1024.0,768.0,572.0,187.0,701.0,331.0,527.0,386.0,193.3313,182.4856,204.0245,54.5971,65.6863,59.7166,scalene,acute,0.9476,5.9696,1.118,11.0892
triangles_original/062_P0.jpg,062,planar,none,triangles_marked/062_P0_marked.jpg,768.0,1024.0,95.0,610.0,594.0,586.0,319.0,350.0,499.5768,362.3824,343.1851,46.5002,43.3892,90.1106,scalene,right,1.4557,46.7214,1.4557,46.7214
triangles_original/062_P1.jpg,062,planar,rubiks cube,triangles_marked/062_P1_marked.jpg,768.0,1024.0,89.0,604.0,591.0,582.0,318.0,344.0,502.4818,362.1781,346.4693,46.118,43.5911,90.2909,scalene,right,1.4503,46.6997,1.4503,46.6997
triangles_original/062_T0.jpg,062,tilted,none,triangles_marked/062_T0_marked.jpg,1024.0,768.0,780.0,346.0,432.0,153.0,490.0,350.0,397.9359,205.3607,290.0276,29.8029,44.5821,105.615,scalene,obtuse,1.3721,61.033,1.9377,75.8122
triangles_original/062_T1.jpg,062,tilted,rubiks cube,triangles_marked/062_T1_marked.jpg,1024.0,768.0,781.0,343.0,430.0,146.0,489.0,345.0,402.5047,207.562,292.0068,29.6959,44.1824,106.1217,scalene,obtuse,1.3784,61.9394,1.9392,76.4258
triangles_original/063_P0.jpg,063,planar,none,triangles_marked/063_P0_marked.jpg,1024.0,768.0,797.0,465.0,306.0,317.0,571.0,150.0,512.8206,313.2315,387.6867,37.5679,48.9928,93.4393,scalene,obtuse,1.3228,44.4465,1.6372,55.8714
triangles_original/063_P1.jpg,063,planar,rubiks cube,triangles_marked/063_P1_marked.jpg,1024.0,768.0,837.0,465.0,341.0,320.0,605.0,150.0,516.7601,314.0,391.2148,37.3324,49.0748,93.5929,scalene,obtuse,1.3209,44.5181,1.6457,56.2605
triangles_original/063_T0.jpg,063,tilted,none,triangles_marked/063_T0_marked.jpg,1024.0,768.0,527.0,476.0,417.0,162.0,659.0,225.0,332.7101,250.066,283.593,47.046,56.1017,76.8522,scalene,acute,1.1732,20.7505,1.3305,29.8062
triangles_original/063_T1.jpg,063,tilted,rubiks cube,triangles_marked/063_T1_marked.jpg,1024.0,768.0,522.0,468.0,408.0,154.0,650.0,215.0,334.0539,249.5696,283.5366,46.79,55.8986,77.3114,scalene,acute,1.1782,21.4128,1.3385,30.5215
triangles_original/064_P0.jpg,064,planar,none,triangles_marked/064_P0_marked.jpg,1024.0,768.0,457.0,131.0,582.0,566.0,484.0,595.0,452.6036,102.2008,464.7849,12.7021,90.4521,76.8458,isosceles,right,0.9738,13.6063,4.5478,77.75
triangles_original/064_P1.jpg,064,planar,glass,triangles_marked/064_P1_marked.jpg,1024.0,768.0,434.0,136.0,564.0,575.0,464.0,604.0,457.8439,104.1201,468.9606,12.8277,89.6767,77.4956,isosceles,right,0.9763,12.1811,4.504,76.849
triangles_original/064_T0.jpg,064,tilted,none,triangles_marked/064_T0_marked.jpg,1024.0,768.0,605.0,185.0,485.0,453.0,382.0,427.0,293.6392,106.2309,329.079,18.5392,99.9539,61.5069,scalene,obtuse,0.8923,38.4471,3.0978,81.4147
triangles_original/064_T1.jpg,064,tilted,glass,triangles_marked/064_T1_marked.jpg,1024.0,768.0,599.0,175.0,480.0,448.0,379.0,423.0,297.8087,104.0481,331.5177,18.0239,99.6496,62.3266,scalene,obtuse,0.8983,37.323,3.1862,81.6257
triangles_original/065_P0.jpg,065,planar,none,triangles_marked/065_P0_marked.jpg,1024.0,768.0,500.0,552.0,822.0,368.0,739.0,217.0,370.8639,172.3079,411.5167,24.7498,90.9487,64.3015,scalene,right,0.9012,26.6471,2.3883,66.1988
triangles_original/065_P1.jpg,065,planar,glass,triangles_marked/065_P1_marked.jpg,1024.0,768.0,508.0,558.0,829.0,371.0,743.0,219.0,371.497,174.6425,412.4876,25.0466,90.7224,64.231,scalene,right,0.9006,26.4914,2.3619,65.6758
triangles_original/065_T0.jpg,065,tilted,none,triangles_marked/065_T0_marked.jpg,1024.0,768.0,672.0,206.0,357.0,160.0,286.0,246.0,318.341,111.5213,388.067,14.2245,121.2342,44.5413,scalene,obtuse,0.8203,76.6929,3.4798,107.0096
triangles_original/065_T1.jpg,065,tilted,glass,triangles_marked/065_T1_marked.jpg,1024.0,768.0,684.0,233.0,370.0,187.0,304.0,269.0,317.3515,105.2616,381.7015,13.7462,120.4955,45.7583,scalene,obtuse,0.8314,74.7372,3.6262,106.7492
triangles_original/066_P0.jpg,066,planar,none,triangles_marked/066_P0_marked.jpg,1024.0,768.0,614.0,630.0,644.0,148.0,392.0,359.0,482.9327,328.6716,350.3213,42.8855,46.499,90.6156,scalene,right,1.3785,44.1166,1.4693,47.7301
triangles_original/066_P1.jpg,066,planar,glass,triangles_marked/066_P1_marked.jpg,1024.0,768.0,614.0,621.0,639.0,137.0,388.0,353.0,484.6452,331.145,350.571,43.0973,46.3292,90.5735,scalene,right,1.3824,44.2443,1.4635,47.4763
triangles_original/066_T0.jpg,066,tilted,none,triangles_marked/066_T0_marked.jpg,1024.0,768.0,434.0,536.0,630.0,138.0,323.0,247.0,443.644,325.776,309.5836,47.2294,44.2341,88.5364,scalene,right,1.433,44.3023,1.433,44.3023
triangles_original/066_T1.jpg,066,tilted,glass,triangles_marked/066_T1_marked.jpg,1024.0,768.0,423.0,532.0,627.0,138.0,314.0,239.0,443.6801,328.8921,312.618,47.7795,44.7423,87.4782,scalene,acute,1.4192,42.7358,1.4192,42.7358
triangles_original/067_P0.jpg,067,planar,none,triangles_marked/067_P0_marked.jpg,1024.0,768.0,563.0,171.0,878.0,452.0,316.0,429.0,422.1208,562.4704,357.1736,92.0172,39.3915,48.5914,scalene,obtuse,1.1818,9.1999,1.5748,52.6257
triangles_original/067_P1.jpg,067,planar,iron,triangles_marked/067_P1_marked.jpg,1024.0,768.0,563.0,168.0,875.0,452.0,311.0,426.0,421.9005,564.599,360.6494,92.0157,39.6708,48.3135,scalene,obtuse,1.1698,8.6427,1.5655,52.3449
triangles_original/067_T0.jpg,067,tilted,none,triangles_marked/067_T0_marked.jpg,1024.0,768.0,786.0,331.0,350.0,409.0,589.0,231.0,442.9221,298.0017,220.9276,37.0559,26.5348,116.4094,scalene,obtuse,2.0048,89.8746,2.0048,89.8746
triangles_original/067_T1.jpg,067,tilted,iron,triangles_marked/067_T1_marked.jpg,1024.0,768.0,770.0,323.0,333.0,420.0,570.0,228.0,447.636,305.0131,221.4159,37.9226,26.4969,115.5804,scalene,obtuse,2.0217,89.0835,2.0217,89.0835
triangles_original/068_P0.jpg,068,planar,none,triangles_marked/068_P0_marked.jpg,768.0,1024.0,573.0,431.0,427.0,755.0,170.0,640.0,355.3759,281.5564,453.9714,38.3311,90.15,51.5188,scalene,right,0.7828,38.6312,1.6124,51.8189
triangles_original/068_P1.jpg,068,planar,iron,triangles_marked/068_P1_marked.jpg,768.0,1024.0,566.0,454.0,420.0,781.0,163.0,667.0,358.1131,281.1494,455.8267,38.082,90.1389,51.7792,scalene,right,0.7856,38.3597,1.6213,52.0569
triangles_original/068_T0.jpg,068,tilted,none,triangles_marked/068_T0_marked.jpg,1024.0,768.0,448.0,297.0,672.0,194.0,837.0,348.0,246.5461,225.7011,392.3289,32.1632,112.2809,35.5559,scalene,obtuse,0.6284,76.7251,1.7383,80.1178
triangles_original/068_T1.jpg,068,tilted,iron,triangles_marked/068_T1_marked.jpg,1024.0,768.0,435.0,301.0,658.0,193.0,828.0,342.0,247.7761,226.0553,395.1329,31.797,112.9253,35.2777,scalene,obtuse,0.6271,77.6475,1.7479,81.1282
triangles_original/069_P0.jpg,069,planar,none,triangles_marked/069_P0_marked.jpg,1024.0,768.0,627.0,530.0,197.0,446.0,708.0,214.0,438.1278,561.1996,326.2162,93.3236,35.4721,51.2044,scalene,obtuse,1.3431,15.7323,1.7203,57.8515
triangles_original/069_P1.jpg,069,planar,iron,triangles_marked/069_P1_marked.jpg,1024.0,768.0,612.0,550.0,173.0,470.0,686.0,224.0,446.2298,568.9332,334.2933,92.4613,35.947,51.5917,scalene,obtuse,1.3348,15.6447,1.7019,56.5142
triangles_original/069_T0.jpg,069,tilted,none,triangles_marked/069_T0_marked.jpg,1024.0,768.0,400.0,136.0,592.0,341.0,151.0,253.0,280.8719,449.6943,275.1182,107.9566,35.5906,36.4528,isosceles,obtuse,1.0209,0.8622,1.6345,72.366
triangles_original/069_T1.jpg,069,tilted,iron,triangles_marked/069_T1_marked.jpg,1024.0,768.0,406.0,127.0,595.0,336.0,153.0,243.0,281.7836,451.678,278.3253,107.4919,35.9946,36.5135,isosceles,obtuse,1.0124,0.5188,1.6228,71.4972
triangles_original/070_P0.jpg,070,planar,none,triangles_marked/070_P0_marked.jpg,1024.0,768.0,299.0,108.0,779.0,202.0,217.0,548.0,489.1176,659.9697,447.5757,89.4765,42.6991,47.8244,scalene,right,1.0928,5.1253,1.4745,46.7775
triangles_original/070_P1.jpg,070,planar,book,triangles_marked/070_P1_marked.jpg,1024.0,768.0,287.0,102.0,773.0,201.0,201.0,546.0,495.9808,667.9888,452.2521,89.4483,42.61,47.9418,scalene,right,1.0967,5.3318,1.477,46.8383
triangles_original/070_T0.jpg,070,tilted,none,triangles_marked/070_T0_marked.jpg,1024.0,768.0,519.0,92.0,792.0,305.0,189.0,193.0,346.2629,613.3131,345.1101,125.0207,27.44,27.5394,isosceles,obtuse,1.0033,0.0994,1.7772,97.5807
triangles_original/070_T1.jpg,070,tilted,book,triangles_marked/070_T1_marked.jpg,1024.0,768.0,537.0,95.0,807.0,310.0,209.0,193.0,345.1449,609.3382,342.3273,124.8347,27.46,27.7053,isosceles,obtuse,1.0082,0.2453,1.78,97.3747
triangles_original/071_P0.jpg,071,planar,none,triangles_marked/071_P0_marked.jpg,1024.0,768.0,657.0,631.0,336.0,541.0,443.0,115.0,333.3782,439.2323,558.6161,51.8127,91.5626,36.6247,scalene,right,0.5968,54.9379,1.6756,54.9379
triangles_original/071_P1.jpg,071,planar,book,triangles_marked/071_P1_marked.jpg,1024.0,768.0,666.0,625.0,343.0,532.0,454.0,106.0,336.122,440.2238,560.6291,51.7186,91.458,36.8234,scalene,right,0.5995,54.6346,1.6679,54.6346
triangles_original/071_T0.jpg,071,tilted,none,triangles_marked/071_T0_marked.jpg,1024.0,768.0,263.0,193.0,548.0,160.0,828.0,363.0,286.9042,345.8453,590.0212,23.3506,137.4531,19.1964,scalene,obtuse,0.4863,118.2567,2.0565,118.2567
triangles_original/071_T1.jpg,071,tilted,book,triangles_marked/071_T1_marked.jpg,1024.0,768.0,265.0,176.0,555.0,144.0,833.0,350.0,291.7602,346.0058,594.0539,23.3286,137.1645,19.5069,scalene,obtuse,0.4911,117.6576,2.0361,117.6576
triangles_original/072_P0.jpg,072,planar,none,triangles_marked/072_P0_marked.jpg,1024.0,768.0,819.0,469.0,480.0,587.0,728.0,188.0,358.9499,469.7925,295.3676,91.2479,38.9447,49.8074,scalene,right,1.2153,10.8627,1.5905,52.3032
triangles_original/072_P1.jpg,072,planar,book,triangles_marked/072_P1_marked.jpg,1024.0,768.0,834.0,465.0,490.0,580.0,744.0,182.0,362.7134,472.144,296.9663,90.8431,38.9694,50.1874,scalene,right,1.2214,11.218,1.5899,51.8737
triangles_original/072_T0.jpg,072,tilted,none,triangles_marked/072_T0_marked.jpg,1024.0,768.0,714.0,184.0,783.0,407.0,465.0,115.0,233.4309,431.7268,258.3834,122.6815,30.2477,27.0709,scalene,obtuse,0.9034,3.1768,1.8495,95.6106
triangles_original/072_T1.jpg,072,tilted,book,triangles_marked/072_T1_marked.jpg,1024.0,768.0,730.0,168.0,807.0,391.0,475.0,112.0,235.9195,433.6646,261.0766,121.4353,30.9082,27.6564,scalene,obtuse,0.9036,3.2518,1.8382,93.7789
triangles_original/073_P0.jpg,073,planar,none,triangles_marked/073_P0_marked.jpg,1024.0,768.0,292.0,147.0,729.0,244.0,645.0,639.0,447.636,403.8329,605.5353,41.8264,90.5094,47.6642,scalene,right,0.7392,42.8451,1.4995,48.6829
triangles_original/073_P1.jpg,073,planar,kettle,triangles_marked/073_P1_marked.jpg,1024.0,768.0,282.0,165.0,724.0,260.0,644.0,666.0,452.094,413.8067,618.0979,42.0197,90.9832,46.9972,scalene,right,0.7314,43.986,1.4937,48.9635
triangles_original/073_T0.jpg,073,tilted,none,triangles_marked/073_T0_marked.jpg,1024.0,768.0,536.0,130.0,745.0,349.0,401.0,522.0,302.7243,385.0519,414.595,62.6646,73.0366,44.2988,scalene,acute,0.7302,28.7378,1.3695,28.7378
triangles_original/073_T1.jpg,073,tilted,kettle,triangles_marked/073_T1_marked.jpg,1024.0,768.0,523.0,126.0,732.0,342.0,390.0,525.0,300.5611,387.8827,420.5829,62.4913,74.0943,43.4144,scalene,acute,0.7146,30.6799,1.3993,30.6799
triangles_original/074_P0.jpg,074,planar,none,triangles_marked/074_P0_marked.jpg,768.0,1024.0,94.0,219.0,216.0,661.0,565.0,571.0,458.5281,360.4178,588.0009,37.7971,90.9701,51.2328,scalene,right,0.7798,39.7373,1.6314,53.173
triangles_original/074_P1.jpg,074,planar,kettle,triangles_marked/074_P1_marked.jpg,768.0,1024.0,91.0,196.0,209.0,643.0,563.0,554.0,462.3127,365.0164,592.4086,38.0329,90.6753,51.2918,scalene,right,0.7804,39.3836,1.623,52.6424
triangles_original/074_T0.jpg,074,tilted,none,triangles_marked/074_T0_marked.jpg,1024.0,768.0,927.0,341.0,552.0,128.0,322.0,276.0,431.2702,273.5032,608.4817,23.4644,117.643,38.8926,scalene,obtuse,0.7088,78.7504,2.2248,94.1787
triangles_original/074_T1.jpg,074,tilted,kettle,triangles_marked/074_T1_marked.jpg,1024.0,768.0,899.0,342.0,534.0,127.0,298.0,269.0,423.6154,275.4269,605.4172,23.5744,118.4651,37.9606,scalene,obtuse,0.6997,80.5045,2.1981,94.8907
triangles_original/075_P0.jpg,075,planar,none,triangles_marked/075_P0_marked.jpg,1024.0,768.0,188.0,555.0,481.0,590.0,234.0,119.0,295.083,531.8364,438.4199,90.7892,55.5148,33.6959,scalene,right,0.6731,21.8189,1.8023,57.0933
triangles_original/075_P1.jpg,075,planar,kettle,triangles_marked/075_P1_marked.jpg,1024.0,768.0,191.0,569.0,485.0,600.0,232.0,127.0,295.6298,536.4122,443.8975,90.7195,55.8392,33.4412,scalene,right,0.666,22.398,1.8145,57.2783
triangles_original/075_T0.jpg,075,tilted,none,triangles_marked/075_T0_marked.jpg,1024.0,768.0,824.0,326.0,627.0,188.0,495.0,549.0,240.5265,384.3761,397.4544,69.1414,75.0735,35.7851,scalene,acute,0.6052,39.2883,1.6524,39.2883
triangles_original/075_T1.jpg,075,tilted,kettle,triangles_marked/075_T1_marked.jpg,1024.0,768.0,816.0,315.0,622.0,175.0,485.0,535.0,239.2405,385.187,397.4431,69.4262,75.0185,35.5553,scalene,acute,0.6019,39.4632,1.6613,39.4632
triangles_original/076_P0.jpg,076,planar,none,triangles_marked/076_P0_marked.jpg,1024.0,768.0,749.0,345.0,240.0,501.0,635.0,669.0,532.3692,429.2424,343.4705,53.5761,40.0803,86.3437,scalene,acute,1.55,46.2634,1.55,46.2634
triangles_original/076_P1.jpg,076,planar,apple,triangles_marked/076_P1_marked.jpg,1024.0,768.0,756.0,339.0,241.0,489.0,637.0,664.0,536.4,432.9446,346.1011,53.6508,40.0804,86.2688,scalene,acute,1.5498,46.1884,1.5498,46.1884
triangles_original/076_T0.jpg,076,tilted,none,triangles_marked/076_T0_marked.jpg,1024.0,768.0,457.0,334.0,543.0,177.0,228.0,222.0,179.0112,318.1981,254.9216,92.6502,53.1573,34.1926,scalene,obtuse,0.7022,18.9647,1.7775,58.4576
triangles_original/076_T1.jpg,076,tilted,apple,triangles_marked/076_T1_marked.jpg,1024.0,768.0,452.0,347.0,541.0,189.0,232.0,241.0,181.3422,313.3449,244.2048,93.6666,51.0553,35.2781,scalene,obtuse,0.7426,15.7772,1.7279,58.3884
triangles_original/077_P0.jpg,077,planar,none,triangles_marked/077_P0_marked.jpg,768.0,1024.0,559.0,308.0,391.0,722.0,642.0,695.0,446.7885,252.448,395.8005,34.192,61.7731,84.0348,scalene,acute,1.1288,22.2617,1.7698,49.8428
triangles_original/077_P1.jpg,077,planar,apple,triangles_marked/077_P1_marked.jpg,768.0,1024.0,550.0,305.0,375.0,720.0,629.0,692.0,450.3887,255.5386,394.981,34.402,60.8448,84.7531,scalene,acute,1.1403,23.9083,1.7625,50.3511
triangles_original/077_T0.jpg,077,tilted,none,triangles_marked/077_T0_marked.jpg,1024.0,768.0,327.0,399.0,555.0,186.0,352.0,118.0,312.0144,214.0864,282.1099,41.864,61.5715,76.5645,scalene,acute,1.106,14.993,1.4574,34.7005
triangles_original/077_T1.jpg,077,tilted,apple,triangles_marked/077_T1_marked.jpg,1024.0,768.0,330.0,394.0,560.0,180.0,357.0,112.0,314.1592,214.0864,283.2896,41.5947,61.4558,76.9495,scalene,acute,1.109,15.4938,1.4674,35.3548
triangles_original/078_P0.jpg,078,planar,none,triangles_marked/078_P0_marked.jpg,768.0,1024.0,302.0,837.0,508.0,544.0,562.0,615.0,358.169,89.202,341.883,14.3978,72.3653,93.2369,scalene,obtuse,1.0476,20.8717,4.0153,78.8391
triangles_original/078_P1.jpg,078,planar,apple,triangles_marked/078_P1_marked.jpg,768.0,1024.0,308.0,843.0,519.0,551.0,573.0,624.0,360.2569,90.802,343.7819,14.5772,72.3433,93.0795,scalene,obtuse,1.0479,20.7363,3.9675,78.5024
triangles_original/078_T0.jpg,078,tilted,none,triangles_marked/078_T0_marked.jpg,1024.0,768.0,568.0,399.0,534.0,229.0,619.0,235.0,173.3667,85.2115,171.7469,28.5844,74.6524,76.7633,isosceles,acute,1.0094,2.1109,2.0345,48.1789
